source_strategy,source_asin,source_parent_asin,product_name,category,marketplace,target_price,cost,shipping,fba_fee,referral_fee_rate,est_monthly_sales,avg_review_count,avg_rating,top10_review_share,keyword_search_volume,keyword_cpc,seasonality_score,differentiation_score,compliance_risk,fragile_risk,oversize_risk,notes
category:Tabletop Wine Racks,B0F9QK3GJT,B0DMNQSCD7,"SUNNEKO Rotating Coffee Syrup Organizer Hold 6 Bottles, Wood Coffee Syrup Rack for Countertop, Large Bottle Holder Stand for Bar Station, Turntable Wine Display Tray (Black - 6 Bottles)","['Kitchen & Dining', 'kitchen']",US,24.98,6.99,2.0,6.54,0.15,321.0,49.0,4.2,0.55,10000,1.0,20.0,50,25.0,20,45,Imported from Sorftime; ASIN B0F9QK3GJT; parent B0DMNQSCD7; brand SUNNEKO
category:Tabletop Wine Racks,B0CKRFB8ZQ,B0F3CPKM8N,"Vantimo 8 Bottle Coffee Syrup Organizer Rack, 2 Tier Coffee Syrup Stand Holder for Coffee Bar, Coffee Syrup Organizer for Countertop, Small Wine Rack for Family, Storage for Syrup, Dressing, Black","['Kitchen & Dining', 'kitchen']",US,26.99,7.56,2.16,8.31,0.15,217.0,144.0,4.6,0.55,10000,1.0,20.0,50,25.0,20,45,Imported from Sorftime; ASIN B0CKRFB8ZQ; parent B0F3CPKM8N; brand Vantimo
category:Wall-Mounted Wine Racks,B0CYPC943L,B0DFXMWFRJ,"Hoctieon 8 Tier Wall Mount Wine Rack, Wall Racks for Wine Bottles Display and Storage, Hanging Bottle Organizer for Living Room, Dining Room, Wine Cellar, Bar, Black","['Kitchen & Dining', 'kitchen']",US,35.99,10.08,2.88,7.91,0.15,763.0,415.0,4.6,0.55,10000,1.0,20.0,50,25.0,20,45,Imported from Sorftime; ASIN B0CYPC943L; parent B0DFXMWFRJ; brand Hoctieon
category:Wall-Mounted Wine Racks,B0D4QM213D,B0FPD4NFMF,"12 Bottle Wall-Mounted Wine Rack, Detachable Storage Organizer Used as One or Four, DIY Wall Hanging Bottle Holder, for Dining Room, Bar, Wine Cellar","['Kitchen & Dining', 'kitchen']",US,26.99,7.56,2.16,8.22,0.15,544.0,378.0,4.5,0.55,10000,1.0,20.0,50,25.0,20,65,Imported from Sorftime; ASIN B0D4QM213D; parent B0FPD4NFMF; brand X-cosrack
category:Wall-Mounted Wine Racks,B0D6RNRVYS,B0DFXS3TPC,"Hoctieon 3-Tier Wall Mount Wine Rack, Wall Mounted Wine Bottle Racks for Display and Storage, Hanging Bottle Holder, for Living Room, Dining Room, Bar, Wine Cellar, Rustic Brown","['Kitchen & Dining', 'kitchen']",US,17.99,5.04,1.44,6.18,0.15,271.0,246.0,4.2,0.55,10000,1.0,20.0,50,25.0,20,20.0,Imported from Sorftime; ASIN B0D6RNRVYS; parent B0DFXS3TPC; brand Hoctieon
category:Cabinet Accessories,B0D6YW3FSL,B0D6YWNL9J,"Pots and Pans Organizer Under Cabinet, 21.6' Deep Pull Out Pot Lid Organizer Holder with Guardrail Adhesive Pot and Pan Holder Rack with 10 Adjustable Dividers-1 Pack(Black)","['Kitchen & Dining', 'kitchen']",US,34.99,9.8,2.8,8.55,0.15,4505.0,607.0,4.4,0.55,10000,1.0,20.0,50,25.0,20,65,Imported from Sorftime; ASIN B0D6YW3FSL; parent B0D6YWNL9J; brand Mustorn
category:Cabinet Accessories,B0D3XMM8KJ,B0D3XZP622,"2 Pack Plate Stands For Display,Wooden Plate Holders for Displaying,5-Tier Craft Show Display Stands For Tabletop Book, Artwork, Photo, Puzzle, Magazine and Platter","['Kitchen & Dining', 'kitchen']",US,17.99,5.04,1.44,5.95,0.15,748.0,221.0,4.0,0.55,10000,1.0,20.0,50,25.0,20,20.0,Imported from Sorftime; ASIN B0D3XMM8KJ; parent B0D3XZP622; brand SRYESA
category:Cabinet Door Organizers,B0DG95XD93,B0DPKF2735,"NiHome 35-Pocket Large Capacity Door Cup Organizer Fit for Stanley Tumblers 30oz, 40oz, Door Hanging Water Bottle Storage with Double-Sided Tape Stabilizer, Waterproof Oxford Fabric, Transparent","['Kitchen & Dining', 'kitchen']",US,21.99,6.16,1.76,6.33,0.15,670.0,271.0,4.6,0.55,10000,1.0,20.0,50,25.0,20,20.0,Imported from Sorftime; ASIN B0DG95XD93; parent B0DPKF2735; brand NiHome
category:Cabinet Door Organizers,B0F43HNJJS,B0F7X5SF6R,"RUNROLE 8 Inch Narrow Fish Extender to Right Fit the Cabin Door - 1, 2, 3, 4, 5 Pocket, Blank White for Easy Customization, 2026 &2027 FE for Gift Exchanges and Pixie Dust","['Kitchen & Dining', 'kitchen']",US,12.99,3.64,1.04,4.47,0.15,551.0,93.0,4.4,0.55,10000,1.0,20.0,50,25.0,20,20.0,Imported from Sorftime; ASIN B0F43HNJJS; parent B0F7X5SF6R; brand RUNROLE
category:Pot Lid Holders,B0DK1MWW1W,B0H1WPL1RQ,"Magheo 2 Pack Pots and Pans Organizer Under Cabinet, 22' Deep Expandable Pull Out Pot Lid Organizer and Storage with 10 Adjustable Dividers No Drill Pot and Pan Holder Rack with Handle Bracket(Black)","['Kitchen & Dining', 'kitchen']",US,59.99,16.8,4.8,10.31,0.15,2063.0,283.0,4.1,0.55,10000,1.0,20.0,50,25.0,20,65,Imported from Sorftime; ASIN B0DK1MWW1W; parent B0H1WPL1RQ; brand Magheo
category:Pull-Out Organizers,B0D3LL3VFX,B0DQYDMWYK,"2Pack Expandable Pull Out Cabinet Organizer 21'Deep With Raising Pad for Framed Cabinets, Upgrade 3 Slide Rails Slide Out Drawers, Roll Out Shelves Adhesive,Adjustable Width 12.05'-20.4'White","['Kitchen & Dining', 'kitchen']",US,53.18,14.89,4.25,16.63,0.15,3100.0,1194.0,4.6,0.55,10000,1.0,20.0,50,25.0,20,85,Imported from Sorftime; ASIN B0D3LL3VFX; parent B0DQYDMWYK; brand Seinloes
category:Pull-Out Organizers,B09HV9Y2GM,B09HVBQW72,"BINO | Plastic Storage Bins, X-Large | THE CURVE COLLECTION | Multi-Use Organizer Bins | Built-In Handle | BPA-Free | Pantry Organization | Home Organization | Fridge and Freezer Organizer","['Kitchen & Dining', 'kitchen']",US,16.99,4.76,1.36,8.51,0.15,2695.0,2353.0,4.6,0.55,10000,1.0,20.0,50,25.0,20,20.0,Imported from Sorftime; ASIN B09HV9Y2GM; parent B09HVBQW72; brand BINO
category:Shelf Liners,B071Z9V4C5,B072QFVHQW,"Con-Tact Brand Adhesive Zip-N-Fit Solid Grip Drawer 18' x 4’, Ribbed Clear, 6 Count","['Kitchen & Dining', 'kitchen']",US,50.06,14.02,4.0,13.65,0.15,3978.0,1037.0,4.5,0.55,10000,1.0,20.0,50,25.0,20,65,Imported from Sorftime; ASIN B071Z9V4C5; parent B072QFVHQW; brand Con-Tact
category:Tip-Out Trays,B00H46MCZY,B012A86BUC,"Rev-A-Shelf Tip-Out Sink Front Tray and Organizer with Hinges for 21 1/4“ W Sink Base Cabinet Opening, Stainless Steel, 6541-19-52","['Kitchen & Dining', 'kitchen']",US,39.99,11.2,3.2,7.2,0.15,289.0,801.0,4.5,0.55,10000,1.0,20.0,50,25.0,20,20.0,Imported from Sorftime; ASIN B00H46MCZY; parent B012A86BUC; brand Rev-A-Shelf
